id,speaker,line,addressee,confidence,reasoning,masu_count,desu_count,gozaimasu_count,honorific_verb_count,humble_verb_count,total_polite_count,polite_density
1160,千尋,あっ！,self,high,"千尋's exclamation is a spontaneous reaction to her realization, not directed at anyone.",0,0,0,0,0,0,0.0000
1161,ハク,千尋、ありがとう。私の本当の名は、ニギハヤミ・コハクヌシだ。,千尋,high,Hakú is directly addressing Chihiro and thanking her for helping him remember his true name.,0,0,0,0,0,0,0.0000
1162,千尋,ニギハヤミ？,ハク,high,Chihiro is asking Hakú to clarify or repeat the unfamiliar part of his name.,0,0,0,0,0,0,0.0000
1163,ハク,ニギハヤミ・コハクヌシ。,千尋,high,Hakú is repeating and confirming his full true name to Chihiro.,0,0,0,0,0,0,0.0000
1164,千尋,すごい名前！神様みたい。,ハク,high,Chihiro is responding to Hakú by commenting on how grand his name sounds.,0,0,0,0,0,0,0.0000
1165,ハク,私も思い出した、千尋が私の中に落ちた時のことを。,千尋,high,Hakú is addressing Chihiro while recounting his memory of when she fell into the river.,0,0,0,0,0,0,0.0000
1166,ハク,靴を拾おうとしたんだよ。,千尋,high,"Hakú continues his story to Chihiro, explaining what he was trying to do when she fell.",0,0,0,0,0,0,0.0000
1167,千尋,そう…コハクが私を浅瀬に運んでくれたのね。,self,high,"Chihiro is reflecting aloud to herself about what happened, realizing Kohaku carried her to safety.",0,0,0,0,0,0,0.0000
1168,千尋,うれしい…。,self,high,Chihiro expresses her happiness in a brief emotional utterance directed to herself.,0,0,0,0,0,0,0.0000
1169,リン,帰って来た！,group:bathhouse workers,medium,"Lin announces that someone has returned, likely speaking to nearby workers or in general announcement.",0,0,0,0,0,0,0.0000
1170,湯婆婆,坊は連れて戻って来たんだろうね？,ハク,high,Yubaba is questioning Hakú about whether he brought back her son Boh as promised.,0,0,0,0,0,0,0.0000
1171,湯婆婆,ヒッ！,self,high,"Exclamation of surprise/shock with no clear addressee, indicating self-directed reaction.",0,0,0,0,0,0,0.0000
1172,坊,バーバ！,湯婆婆,high,坊 is calling out to his mother バーバ (湯婆婆) using a familiar term.,0,0,0,0,0,0,0.0000
1173,湯婆婆,坊ー！,坊,high,湯婆婆 is calling out to her son 坊 by name.,0,0,0,0,0,0,0.0000
1174,湯婆婆,ケガはなかったかい？ひどい目に遭ったね！,坊,high,湯婆婆 continues addressing 坊 directly with questions about his condition.,0,0,0,0,0,0,0.0000
1175,湯婆婆,ん？,坊,high,"短い発話 'ん？' is a response to 坊's apparent ability to stand alone, directed at him.",0,0,0,0,0,0,0.0000
1176,湯婆婆,坊、あなた１人で立てるようになったの？えっ？,坊,high,湯婆婆 is directly questioning 坊 about his newfound ability to stand.,0,0,0,0,0,0,0.0000
1177,ハク,湯バーバ様、約束です。,湯婆婆,high,ハク is formally addressing 湯婆婆 (calling her 湯バーバ様) with respect.,0,1,0,0,0,1,0.0909
1178,ハク,千尋と両親を人間の世界に戻してください。,湯婆婆,high,ハク continues addressing 湯婆婆 with a direct request using respectful language.,0,0,0,1,0,1,0.0500
1179,湯婆婆,フン！そう簡単には行かないよ。,ハク,high,"湯婆婆 is responding to ハク's request, addressing him implicitly through her refusal.",0,0,0,0,0,0,0.0000
1180,湯婆婆,世の中には決まりというものがあるんだ！,ハク,medium,"湯婆婆 is likely continuing to address ハク, explaining the rules that prevent her from granting his request.",0,0,0,0,0,0,0.0000
1181,一同,ブー！,group:bathhouse residents,high,一同 indicates collective speech from the assembled group booing in response to 湯婆婆's refusal.,0,0,0,0,0,0,0.0000
1182,湯婆婆,うるさいよ！,group:bathhouse residents,high,湯婆婆 is telling the noisy crowd (who just booed) to be quiet.,0,0,0,0,0,0,0.0000
1183,坊,バーバのケチ。もうやめなよ。,湯婆婆,high,"坊 directly addresses 湯婆婆 as 'バーバ' and calls her stingy, asking her to stop.",0,0,0,0,0,0,0.0000
1184,坊,とても面白かったよ、坊。,坊,high,"The line compliments 坊 by name, indicating 坊 is being spoken to about how interesting he was.",0,0,0,0,0,0,0.0000
1185,湯婆婆,で…でもさ、これは決まりなんだよ。じゃないと呪いが解けないんだよ。,ハク,medium,"湯婆婆 appears to be continuing her explanation to ハク who made the request, explaining the rules and curse.",0,0,0,0,0,0,0.0000
1186,坊,千を泣かしたら、バーバ嫌いになっちゃうからね。,湯婆婆,high,"坊 addresses 湯婆婆 as 'バーバ' directly, threatening that he'll hate her if she makes 千 cry.",0,0,0,0,0,0,0.0000
1187,湯婆婆,そ…そんな…。,坊,medium,湯婆婆's distressed response appears to be directed at 坊's threat/declaration.,0,0,0,0,0,0,0.0000
1188,千尋,おばあちゃん。,湯婆婆,high,千尋 directly addresses 湯婆婆 as 'おばあちゃん' (grandmother).,0,0,0,0,0,0,0.0000
1189,湯婆婆,おばあちゃん？,千尋,high,"湯婆婆 repeats and questions the title 千尋 just called her, so she's addressing 千尋.",0,0,0,0,0,0,0.0000
1190,千尋,今そっちへ行きます。,湯婆婆,high,"千尋 states she's going there now, responding to 湯婆婆's questioning in a continuation of their exchange.",1,0,0,0,0,1,0.1000
1191,千尋,掟のことはハクから聞きました。,湯婆婆,high,千尋 is reporting what she learned from ハク to 湯婆婆 who is present and listening.,1,0,0,0,0,1,0.0667
1192,湯婆婆,フン！いい覚悟だ。,千尋,high,湯婆婆 is responding to 千尋's statement and acknowledging her resolve.,0,0,0,0,0,0,0.0000
1193,湯婆婆,これはお前の契約書だよ。こっちへおいで。,千尋,high,"湯婆婆 is speaking directly to 千尋, showing her a contract and beckoning her closer.",0,0,0,0,0,0,0.0000
1194,湯婆婆,坊、すぐ終わるからね。,坊,high,"湯婆婆 is reassuring 坊 that the task will be quick, addressing him by name.",0,0,0,0,0,0,0.0000
1195,千尋,大丈夫よ。,湯婆婆,high,千尋 is reassuring 湯婆婆 in response to the challenge being presented.,0,0,0,0,0,0,0.0000
1196,湯婆婆,この中からお前のお父さんとお母さんを見つけな。,千尋,high,"湯婆婆 is giving 千尋 instructions for the test, addressing her directly.",0,0,0,0,0,0,0.0000
1197,湯婆婆,チャンスは１回だ。,千尋,high,湯婆婆 continues explaining the rules of the test to 千尋.,0,0,0,0,0,0,0.0000
1198,湯婆婆,ピタリと当てられたら、お前達は自由だよ。,千尋,high,湯婆婆 is stating the reward if 千尋 succeeds in the test.,0,0,0,0,0,0,0.0000
1199,千尋,ん？おばあちゃん、ダメ。,湯婆婆,high,"千尋 is objecting to 湯婆婆's test, expressing doubt about the premise.",0,0,0,0,0,0,0.0000
1200,千尋,ここにはお父さんもお母さんもいないもん。,湯婆婆,high,千尋 continues explaining to 湯婆婆 why the test is impossible.,0,0,0,0,0,0,0.0000
1201,湯婆婆,いない？！それがお前の答えかい？,千尋,high,湯婆婆 is directly questioning 千尋's answer to the game.,0,0,0,0,0,0,0.0000
1202,千尋,うん。,湯婆婆,high,千尋 is responding affirmatively to 湯婆婆's question.,0,0,0,0,0,0,0.0000
1203,一同,大当たりー！,group:bathhouse residents,high,一同 (everyone together) celebrates the correct answer to the group.,0,0,0,0,0,0,0.0000
1204,千尋,みんな、ありがとう！,group:bathhouse residents,high,千尋 thanks everyone collectively for their help during the game.,0,0,0,0,0,0,0.0000
1205,湯婆婆,行きな！お前の勝ちだ。早く行っちまいな！,千尋,high,"湯婆婆 is directly addressing 千尋 with commands to leave, acknowledging her victory.",0,0,0,0,0,0,0.0000
1206,千尋,お世話になりました。,湯婆婆,high,千尋 is politely thanking 湯婆婆 for her time at the bathhouse.,1,0,0,0,0,1,0.1000
1207,湯婆婆,フン！,千尋,high,湯婆婆's dismissive grunt is a response to 千尋's polite farewell.,0,0,0,0,0,0,0.0000
1208,千尋,さようなら！,group:bathhouse residents,high,千尋 is saying goodbye to everyone at the bathhouse as she leaves.,0,0,0,0,0,0,0.0000
1209,千尋,ありがとう！,group:bathhouse residents,high,千尋 is thanking everyone as she departs.,0,0,0,0,0,0,0.0000
1210,坊,またねー！,千尋,high,坊 is saying goodbye to 千尋 as she leaves the bathhouse.,0,0,0,0,0,0,0.0000
1211,千尋,ハク！,ハク,high,千尋 is calling out to ハク by name.,0,0,0,0,0,0,0.0000
1212,ハク,行こう！,千尋,high,ハク is giving a command to 千尋 to go/leave.,0,0,0,0,0,0,0.0000
1213,千尋,お父さんとお母さんは？,ハク,high,千尋 is asking ハク a question about her parents.,0,0,0,0,0,0,0.0000
1214,ハク,先に行ってる。,千尋,high,ハク is answering 千尋's question about her parents going ahead.,0,0,0,0,0,0,0.0000
1215,千尋,水がない！,ハク,medium,千尋 states there's no water; likely expressing concern to ハク who is with her.,0,0,0,0,0,0,0.0000
1216,ハク,私はこの先には行けない。,千尋,high,ハク is explaining to 千尋 that he cannot go further.,0,0,0,0,0,0,0.0000
1217,ハク,千尋はもと来た道をたどればいいんだ。,千尋,high,ハク is instructing 千尋 on what she should do (follow the original path).,0,0,0,0,0,0,0.0000
1218,ハク,でも、決して振り向いちゃいけないよ。トンネルを出るまではね。,千尋,high,ハク is giving 千尋 a warning not to look back until exiting the tunnel.,0,0,0,0,0,0,0.0000
1219,千尋,ハクは？ハクはどうするの？,ハク,high,"千尋 is asking ハク what he will do, addressing him directly.",0,0,0,0,0,0,0.0000
1220,ハク,私は湯バーバと話をつけて弟子をやめる。,千尋,high,ハク is explaining to 千尋 his plan to resolve things with 湯婆婆 and quit being her apprentice.,0,0,0,0,0,0,0.0000
1221,ハク,り戻したから。,千尋,high,Haku is continuing his explanation to Chihiro about returning the name.,0,0,0,0,0,0,0.0000
1222,ハク,元の世界に私も戻るよ。,千尋,high,Haku is reassuring Chihiro that he will also return to his original world.,0,0,0,0,0,0,0.0000
1223,千尋,またどこかで会える？,ハク,high,Chihiro is asking Haku if they can meet again somewhere.,0,0,0,0,0,0,0.0000
1224,ハク,うん。きっと。,千尋,high,Haku is affirming to Chihiro that they will surely meet again.,0,0,0,0,0,0,0.0000
1225,千尋,きっとよ。,ハク,high,"Chihiro is echoing Haku's words back to him, affirming her belief.",0,0,0,0,0,0,0.0000
1226,ハク,きっと…。,千尋,high,Haku is reaffirming his promise to Chihiro that they will meet again.,0,0,0,0,0,0,0.0000
1227,ハク,さぁ、行きな。振り向かないで。,千尋,high,Haku is instructing Chihiro to leave and not to turn around.,0,0,0,0,0,0,0.0000
1228,お母さん,千尋！,千尋,high,Chihiro's mother is calling out to Chihiro by name.,0,0,0,0,0,0,0.0000
1229,千尋,あっ…。,self,high,This is Chihiro's exclamation of surprise upon hearing her mother's voice.,0,0,0,0,0,0,0.0000
1230,お母さん,何してるの？早く来なさい！,千尋,high,"Chihiro's mother is speaking to Chihiro, asking what she's doing and telling her to come quickly.",0,0,0,1,0,1,0.0769
1231,千尋,あっ！,self,high,Exclamation of realization; no addressee specified.,0,0,0,0,0,0,0.0000
1232,千尋,お母さん！お父さん！,group:parents,high,Calling out to both mother and father by name.,0,0,0,0,0,0,0.0000
1233,お母さん,ダメじゃない？急にいなくなっちゃ。,千尋,high,Mother directly addresses her daughter about disappearing.,0,0,0,0,0,0,0.0000
1234,お父さん,行くよ。,group:family,high,"Father's command to leave, implicitly addressed to family members.",0,0,0,0,0,0,0.0000
1235,千尋,お母さん、何ともないの？,お母さん,high,千尋 asks her mother directly if she's okay.,0,0,0,0,0,0,0.0000
1236,お母さん,えっ？引っ越しのトラック、もう着いちゃってるわよ。,千尋,high,Mother responds to 千尋's question about her condition.,0,0,0,0,0,0,0.0000
1237,千尋,あっ…。,self,high,Exclamation of realization; no addressee specified.,0,0,0,0,0,0,0.0000
1238,お父さん,千尋、早くおいで。,千尋,high,Father directly calls 千尋 by name to hurry.,0,0,0,0,0,0,0.0000
1239,お父さん,足元、気をつけな。,千尋,high,Father gives caution about footing to 千尋.,0,0,0,0,0,0,0.0000
1240,お母さん,千尋、そんなにくっつかないでよ。歩きにくいわ。,千尋,high,Mother addresses 千尋 directly about holding on too tightly.,0,0,0,0,0,0,0.0000
1241,お父さん,出口だよ。,千尋,high,Father is directing his daughter to the exit.,0,0,0,0,0,0,0.0000
1242,お父さん,あれ？,self,high,"Father's exclamation expressing surprise or realization, not directed at anyone.",0,0,0,0,0,0,0.0000
1243,お母さん,なぁに？,お父さん,high,Mother is asking father what he means by his previous exclamation.,0,0,0,0,0,0,0.0000
1244,お父さん,ひでぇ。,self,high,Father's expression of dismay upon discovering the dirty/neglected state of the exit.,0,0,0,0,0,0,0.0000
1245,お父さん,あっ、中もホコリだらけだ。,self,high,"Father's observation about dust inside, continuing his reaction to the condition.",0,0,0,0,0,0,0.0000
1246,お母さん,いたずら？,お父さん,high,Mother asking father if this is vandalism or a prank.,0,0,0,0,0,0,0.0000
1247,お父さん,かなぁ…。,self,high,"Father's uncertain response in monologue form, mumbling his thoughts.",0,0,0,0,0,0,0.0000
1248,お母さん,だから、やだって言ったのよ。,お父さん,high,Mother reminding father that she had warned against entering this tunnel.,0,0,0,0,0,0,0.0000
1249,お母さん,オーライ、オーライ。平気よ。,group:family,high,"Mother reassuring her family while driving, using directional words.",0,0,0,0,0,0,0.0000
